caseid,person_id,arrest_date,dispos_date,treat
86282,7554,2012-02-12,2012-05-29,1
86284,5320,2012-09-07,2013-07-19,1
86291,17009,2012-11-22,2013-06-04,1
86292,3563,2013-03-12,2013-05-01,0
86295,3860,2012-03-21,2012-03-24,0
86301,820,2012-02-23,2012-07-23,1
86302,19834,2013-07-24,2015-06-23,1
86306,6687,2013-03-12,2013-10-21,1
86307,7595,2012-07-20,2014-08-02,1
86310,17830,2013-01-13,2013-01-16,1
86312,6342,2012-10-24,2013-07-16,1
86313,6087,2012-01-29,2012-08-18,0
86322,1150,2012-12-04,2013-04-15,0
86323,10113,2013-01-27,2014-08-17,1
86324,3839,2013-09-29,2013-10-29,1
86325,961,2013-04-17,2013-06-14,1
86327,10343,2013-08-16,2014-02-01,1
86329,5893,2012-06-25,2013-07-25,0
86331,12327,2013-05-29,2014-09-25,0
86342,14007,2012-11-19,2013-03-31,1
86343,14933,2012-03-11,2014-10-28,1
86345,17518,2012-12-24,2013-10-07,1
86347,6963,2012-05-14,2013-04-24,1
86351,3787,2012-07-30,2014-06-26,0
86358,4113,2012-08-25,2014-04-05,1
86359,54,2012-07-17,2012-08-19,0
86360,7271,2012-04-13,2012-12-29,1
86362,15731,2012-02-21,2012-07-04,0
86363,3479,2012-12-15,2013-05-14,1
86364,5562,2012-10-06,2013-06-07,1
86367,7019,2013-03-13,2013-04-14,0
86370,18178,2012-08-02,2012-12-11,1
86371,5299,2012-09-20,2013-11-25,0
86374,19238,2013-10-12,2014-05-25,1
86388,15768,2012-04-30,2012-08-08,1
86394,16342,2013-04-01,2013-04-18,1
86397,8951,2012-02-22,2012-03-04,0
86398,9473,2012-06-30,2015-05-31,1
86406,15728,2013-03-10,2013-06-28,0
86416,14783,2013-08-31,2013-12-10,0
86425,16283,2013-01-18,2013-08-06,1
86429,5284,2013-07-27,2015-07-11,0
86431,1225,2012-02-04,2012-11-05,0
86439,8314,2012-07-17,2014-03-28,1
86455,18031,2013-06-16,2013-09-17,0
86457,11268,2012-11-16,2012-12-18,0
86463,5516,2013-05-15,2013-06-16,0
86470,18900,2012-09-16,2012-10-24,1
86472,5788,2013-06-09,2014-07-10,1
86473,1302,2013-10-21,2014-09-16,0
86475,4821,2013-10-11,2014-11-23,0
86481,18369,2013-07-17,2013-07-19,1
86490,7729,2012-06-08,2012-10-12,1
86492,3710,2013-03-21,2013-06-13,0
86507,7739,2012-01-14,2012-09-29,1
86509,17753,2013-02-09,2013-02-24,0
86517,3569,2012-07-09,2013-07-10,0
86523,5874,2012-09-23,2013-02-19,0
86532,12493,2013-03-11,2013-08-09,1
86540,1245,2012-01-29,2012-07-21,0
86548,9755,2012-05-17,2012-05-26,0
86550,3645,2013-07-23,2014-02-25,1
86557,5383,2012-12-01,2012-12-17,0
86558,17173,2012-08-16,2015-06-03,1
86562,11152,2013-09-26,2014-05-09,1
86564,6244,2012-02-07,2012-03-21,0
86565,18610,2013-09-02,2014-02-21,0
86566,1933,2013-06-16,2013-07-25,0
86567,426,2012-05-16,2012-12-14,0
86570,5528,2012-05-14,2012-08-31,0
86575,6588,2012-12-26,2013-03-06,1
86589,19910,2012-11-15,2013-01-17,0
86591,10514,2013-10-10,2014-09-26,1
86593,13062,2012-11-05,2013-11-07,0
86595,14582,2012-12-18,2012-12-28,1
86607,12454,2013-04-23,2013-11-05,0
86614,15352,2013-09-27,2015-03-04,0
86616,14248,2012-05-22,2015-01-22,1
86617,8449,2012-02-08,2012-04-11,0
86623,14699,2012-02-23,2012-04-05,0
86634,10215,2012-07-24,2013-01-25,0
86650,13235,2013-01-02,2014-02-05,1
86654,18690,2013-06-29,2013-10-13,1
86657,1029,2012-02-28,2012-05-11,0
86659,10146,2013-09-08,2014-02-09,0
86660,17029,2012-07-29,2012-09-04,1
86666,7023,2013-10-26,2013-12-28,1
86667,17952,2012-06-12,2014-05-08,0
86668,2857,2012-01-07,2012-12-13,1
86669,13792,2013-08-11,2014-03-09,0
86670,11640,2013-07-28,2013-08-27,1
86672,6309,2012-07-13,2013-02-06,1
86677,1606,2012-03-04,2013-01-02,1
86678,9978,2012-12-24,2014-09-06,0
86680,19940,2013-02-26,2013-03-09,0
86681,19657,2012-08-24,2012-10-18,0
86682,18105,2012-11-26,2013-11-25,1
86696,9717,2013-05-04,2014-05-03,0
86699,5691,2012-11-07,2013-01-09,0
86701,6601,2012-05-27,2012-08-20,0
86702,1415,2012-11-28,2013-05-18,1
86703,5719,2012-08-29,2013-04-05,0
86705,5403,2012-05-19,2013-10-29,0
86708,13970,2013-04-26,2013-06-27,0
86709,16790,2013-08-14,2014-01-31,1
86710,149,2012-02-01,2013-02-02,0
86713,12348,2012-11-08,2014-02-02,0
86714,17229,2012-06-30,2012-07-25,1
86716,15556,2013-07-11,2014-06-21,0
86717,17208,2012-01-19,2012-06-19,1
86718,4910,2012-01-10,2014-05-27,0
86721,11839,2012-12-22,2013-03-27,1
86728,6268,2012-04-22,2012-05-11,1
86729,13050,2013-04-18,2013-10-09,1
86730,12547,2013-07-22,2013-08-31,1
86734,17636,2012-08-20,2013-04-04,1
86736,18226,2012-09-01,2012-11-26,0
86749,1091,2012-07-11,2012-12-06,1
86753,2803,2013-04-21,2013-06-09,0
86755,5242,2012-07-22,2013-04-22,0
86757,17241,2013-05-05,2013-05-28,0
86762,18042,2012-05-17,2012-06-21,1
86768,9848,2012-02-01,2013-07-05,1
86774,7421,2012-05-08,2012-08-06,1
86783,16270,2012-07-30,2012-08-13,1
86790,1401,2013-06-21,2013-11-01,1
86797,2922,2013-08-22,2013-11-22,0
86798,5314,2013-10-18,2014-02-27,0
86800,12516,2013-04-28,2013-05-14,0
86801,13251,2013-10-08,2013-11-17,1
86802,8359,2013-09-13,2014-03-14,0
86803,825,2012-02-13,2012-06-27,1
86806,3491,2013-08-11,2014-03-30,0
86815,3111,2013-10-10,2014-02-26,1
86816,17372,2012-05-02,2012-08-25,0
86817,13690,2013-07-22,2014-07-06,1
86818,19781,2013-09-24,2013-12-20,0
86829,16937,2012-12-05,2015-07-07,1
86831,17480,2012-10-13,2012-10-28,1
86832,6651,2012-08-26,2012-09-11,1
86833,4603,2012-06-15,2012-11-19,1
86836,2665,2013-05-20,2013-07-02,0
86841,924,2012-09-30,2013-08-31,0
86843,8607,2012-01-04,2012-05-28,0
86847,15532,2013-09-19,2013-12-23,0
86849,435,2012-08-07,2014-08-16,1
86852,1597,2013-02-28,2013-11-26,0
86856,14658,2013-09-03,2013-11-18,0
86859,7791,2013-02-15,2014-04-20,1
86860,18362,2013-02-14,2013-03-25,1
86865,19082,2012-07-14,2013-03-10,0
86868,7275,2012-05-25,2013-03-03,1
86872,17115,2013-01-06,2013-05-22,0
86874,2323,2013-08-01,2013-08-15,0
86877,2287,2012-04-26,2012-05-07,0
86883,11922,2012-05-10,2013-01-04,0
86885,16442,2013-10-11,2016-10-09,1
86887,5633,2012-01-26,2013-12-31,1
86889,4756,2013-06-29,2013-08-31,1
86891,14080,2012-12-30,2014-05-01,0
86894,14709,2012-03-16,2012-06-08,1
86900,9960,2013-09-22,2014-04-06,0
86917,5835,2013-03-04,2013-10-12,0
86923,9342,2013-09-30,2013-12-09,1
86924,8869,2013-06-26,2013-08-17,0
86933,19406,2012-05-12,2012-10-10,0
86938,8336,2012-11-17,2013-01-17,1
86941,217,2013-07-26,2014-10-04,0
86942,13549,2012-04-22,2014-01-18,0
86947,7788,2012-06-26,2012-12-07,0
86948,4718,2013-01-19,2013-04-01,1
86954,116,2012-04-06,2013-01-21,0
86955,13224,2013-09-20,2013-12-04,1
86956,1668,2012-07-03,2012-07-14,0
86961,17927,2013-04-22,2015-01-17,0
86963,8331,2012-05-21,2012-10-18,0
86972,11444,2013-07-22,2014-07-18,0
86974,18330,2013-02-15,2013-12-01,1
86976,3547,2012-08-03,2012-09-29,1
86978,11750,2013-01-01,2013-04-03,1
86985,1265,2013-10-01,2014-01-21,0
86991,4722,2012-01-27,2012-05-09,1
87006,7950,2013-03-08,2013-04-07,0
87013,14501,2013-07-11,2013-08-13,0
87015,17094,2013-04-04,2013-07-05,0
87018,8322,2012-08-22,2012-11-15,1
87021,7320,2013-03-30,2013-08-03,1
87026,7885,2013-07-13,2013-08-05,1
87030,13191,2013-08-17,2014-01-02,0
87035,5070,2013-04-01,2014-06-19,1
87036,14324,2013-06-05,2013-11-04,1
87037,6415,2013-02-28,2013-03-16,1
87043,871,2013-01-10,2016-05-09,1
87049,6548,2013-06-16,2014-05-14,0
87050,6539,2013-07-24,2013-08-03,1
87052,8622,2012-11-25,2013-01-16,1
87054,2262,2012-09-25,2013-03-22,0
87056,19750,2012-04-19,2013-02-27,0
87057,5380,2013-10-08,2013-11-25,1
87062,11391,2013-10-11,2014-01-14,1
87063,4569,2012-06-17,2012-07-26,1
87064,4772,2012-03-03,2012-05-21,0
87066,11194,2013-09-24,2015-03-28,0
87072,15174,2012-05-16,2012-11-26,1
87076,3334,2012-03-24,2013-01-16,0
87078,10659,2013-03-09,2013-03-15,1
87080,2716,2013-02-18,2013-04-04,0
87081,7709,2013-09-17,2014-03-30,0
87082,1776,2012-06-26,2015-12-10,0
87084,3812,2012-01-21,2012-08-28,1
87092,13016,2013-07-20,2014-05-18,1
87093,4670,2013-03-09,2013-05-08,1
87099,13596,2012-12-30,2013-01-24,0
87104,3913,2013-02-04,2013-03-23,1
87107,4885,2013-08-06,2013-12-10,0
87109,1823,2013-10-09,2014-07-21,0
87112,15512,2013-07-16,2013-08-27,0
87114,1298,2013-10-02,2016-02-23,0
87116,10687,2013-06-03,2013-06-22,1
87117,16780,2012-04-22,2013-06-01,0
87121,8034,2013-03-16,2013-05-13,1
87124,11087,2013-08-06,2013-08-19,1
87132,1518,2012-02-23,2012-06-01,1
87135,12743,2012-05-10,2012-12-24,1
87145,16628,2012-11-24,2013-01-10,0
87146,13306,2012-04-23,2012-05-26,0
87152,5699,2012-03-24,2012-12-05,0
87156,7486,2012-01-07,2012-06-08,0
87157,9037,2013-06-26,2013-10-08,0
87161,17777,2012-11-20,2013-04-22,1
87162,11160,2013-05-15,2013-06-06,0
87166,17109,2013-02-16,2014-04-01,0
87182,19704,2013-03-18,2013-12-09,0
87189,9236,2012-11-09,2012-12-02,1
87191,18309,2012-10-05,2014-02-14,1
87192,15871,2012-07-07,2012-07-16,0
87195,17740,2013-02-01,2013-02-05,0
87197,4989,2013-08-04,2014-11-13,1
87198,10913,2012-12-27,2013-02-14,1
87199,11849,2012-10-25,2014-02-06,1
87204,1186,2012-09-10,2013-06-27,1
87206,16823,2012-06-24,2013-08-13,0
87209,19576,2013-07-08,2014-04-13,1
87213,2923,2013-01-09,2013-03-29,0
87215,14236,2012-09-25,2012-12-29,1
87216,5530,2012-09-14,2014-03-21,0
87219,11126,2013-07-15,2013-12-27,1
87221,13666,2012-05-20,2013-05-16,1
87222,6358,2013-10-05,2014-03-18,1
87223,14057,2012-05-26,2013-02-21,0
87226,11431,2012-08-13,2013-09-08,0
87227,11799,2012-05-26,2012-11-24,0
87230,685,2013-03-27,2013-04-21,1
87237,14183,2012-04-29,2012-06-08,0
87249,7883,2012-03-26,2012-07-12,1
87258,12113,2013-08-12,2013-08-30,0
87270,2581,2012-07-23,2013-04-24,0
87272,4725,2012-01-19,2012-12-30,1
87281,14076,2012-05-06,2012-05-28,0
87282,2199,2012-12-05,2013-01-12,1
87285,5968,2013-03-19,2014-01-14,0
87293,670,2012-03-23,2012-09-07,1
87295,3080,2012-08-09,2012-11-01,1
87297,8336,2013-10-03,2013-10-27,1
87300,13865,2012-01-22,2012-02-14,1
87301,12823,2013-08-06,2013-10-02,1
87302,3514,2012-07-12,2012-07-18,1
87306,1390,2012-12-20,2015-07-16,1
87307,9168,2013-08-28,2013-10-08,0
87309,19548,2012-02-11,2012-04-08,0
87310,2313,2012-08-12,2012-11-23,1
87311,5879,2013-01-04,2013-02-28,0
87313,19152,2013-03-25,2013-10-04,1
87314,7584,2013-08-08,2014-01-30,1
87315,13893,2013-10-27,2014-04-24,1
87321,19888,2012-12-23,2013-01-30,1
87322,16015,2012-11-02,2013-07-06,0
87324,16047,2012-08-15,2013-02-18,1
87332,19980,2012-02-09,2012-04-09,1
87334,9923,2012-07-17,2013-03-09,0
87338,14146,2012-01-05,2012-03-18,0
87339,18666,2013-04-17,2013-11-02,1
87340,1113,2013-07-13,2014-05-15,1
87341,9082,2012-09-30,2012-12-25,1
87346,15722,2012-05-02,2013-05-27,0
87349,7552,2012-01-16,2012-06-20,1
87351,7067,2013-08-27,2014-06-25,1
87356,4401,2013-10-13,2014-07-22,1
87359,17585,2013-09-02,2015-01-11,0
87361,15693,2013-07-16,2014-08-21,0
87362,8587,2012-05-26,2013-03-19,1
87364,11038,2013-04-28,2013-09-19,1
87367,18671,2013-08-23,2014-02-23,0
87370,17187,2013-05-02,2013-11-26,0
87375,4043,2013-03-14,2013-04-25,0
87376,8277,2012-06-26,2012-07-01,0
87385,6920,2012-03-24,2012-05-08,0
87389,14284,2013-07-29,2013-09-21,0
87394,3037,2013-02-03,2013-08-02,1
87395,4716,2012-08-03,2012-09-12,0
87408,4280,2012-08-31,2012-12-03,0
87410,7890,2012-07-01,2012-10-18,0
87415,7089,2013-07-06,2013-07-31,0
87420,11930,2012-06-28,2012-07-22,0
87422,14944,2013-10-09,2013-12-19,0
87423,12415,2013-05-04,2013-08-03,1
87429,4583,2012-06-18,2012-06-24,1
87434,4096,2013-10-06,2014-01-05,1
87439,13545,2013-05-05,2013-05-14,0
87446,17748,2012-08-05,2013-07-10,0
87465,13597,2012-11-21,2014-01-07,0
87469,4098,2013-01-24,2013-02-22,0
87478,10439,2013-07-15,2014-09-11,1
87480,14086,2012-01-23,2013-04-19,1
87482,7968,2012-10-22,2012-11-25,1
87486,19622,2013-04-26,2013-10-24,1
87488,17310,2012-07-03,2013-05-01,1
87489,4374,2013-02-19,2013-06-30,1
87496,4613,2013-08-12,2014-01-13,0
87498,5335,2012-12-22,2014-07-05,0
87499,4757,2012-07-14,2012-08-07,0
87501,3762,2013-04-23,2013-06-12,1
87507,15230,2012-04-30,2012-06-02,0
87509,7962,2012-05-17,2012-07-06,1
87518,626,2013-01-30,2013-09-03,1
87526,16312,2013-08-09,2014-09-05,1
87527,15641,2013-10-23,2013-12-22,0
87528,9460,2013-04-03,2013-08-07,1
87533,18112,2012-07-26,2012-08-12,0
87541,19852,2013-02-16,2013-03-05,1
87547,9435,2013-07-11,2013-08-06,1
87548,10254,2012-12-14,2013-06-24,1
87550,5267,2013-04-08,2014-08-23,0
87557,15983,2013-05-08,2013-06-25,1
87564,8425,2013-03-29,2013-07-10,1
87568,16348,2012-10-11,2013-01-31,0
87571,19822,2013-03-11,2013-06-29,0
87581,11939,2013-06-05,2014-05-03,1
87583,6305,2013-05-11,2013-09-02,0
87593,13202,2012-05-13,2012-07-23,1
87598,8168,2012-12-27,2013-02-27,0
87600,14330,2013-05-23,2013-08-02,1
87608,8819,2013-04-15,2014-03-04,1
87611,12070,2012-03-13,2012-06-05,1
87612,11290,2012-05-26,2012-12-07,0
87620,4049,2012-06-27,2013-02-14,0
87621,16139,2013-09-09,2013-09-14,1
87625,13016,2013-04-02,2013-06-13,1
87626,4739,2013-05-08,2013-05-19,0
87631,7206,2012-12-13,2013-04-29,0
87632,10643,2012-01-25,2012-05-28,0
87636,17182,2012-01-15,2012-08-29,0
87640,10692,2012-10-29,2012-12-05,1
87643,6476,2013-04-02,2013-09-26,1
87644,259,2012-10-09,2012-10-19,1
87647,1333,2013-08-17,2014-01-28,1
87649,2219,2012-07-30,2012-12-24,0
87653,6856,2013-10-18,2014-09-03,0
87657,6153,2013-10-03,2015-08-11,1
87659,9666,2013-07-29,2014-11-21,1
87661,9410,2013-01-30,2013-09-20,0
87664,17492,2012-05-21,2012-08-30,0
87669,17593,2012-04-05,2012-05-29,0
87676,5765,2012-11-07,2013-09-18,0
87678,16760,2012-01-02,2014-04-09,1
87686,1651,2012-01-27,2012-04-26,1
87690,17556,2012-03-17,2012-05-20,1
87692,10756,2013-05-12,2013-10-26,0
87693,4846,2012-10-04,2012-11-25,1
87695,9600,2012-12-09,2014-03-22,1
87697,1857,2012-12-15,2013-01-24,0
87701,5056,2012-07-19,2012-08-13,0
87702,8176,2013-03-22,2013-10-27,0
87703,14953,2013-07-13,2013-11-22,1
87704,4288,2013-01-27,2013-03-29,0
87709,7819,2013-08-26,2014-02-24,1
87710,4401,2012-09-14,2013-04-05,1
87713,18737,2013-04-16,2013-11-02,0
87714,6215,2012-04-19,2012-05-18,0
87716,18170,2013-06-09,2014-06-25,1
87724,10800,2012-10-18,2014-03-27,1
87725,4918,2012-01-12,2013-10-20,0
87727,10251,2012-02-01,2013-12-22,0
87728,9425,2012-04-11,2012-04-14,1
87736,3027,2012-07-31,2013-04-01,0
87740,19685,2013-03-04,2013-08-05,1
87750,218,2013-09-11,2014-08-13,1
87768,9442,2012-05-14,2012-05-28,1
87769,12804,2013-04-11,2013-10-22,1
87776,5886,2013-10-24,2014-01-19,0
87779,11176,2013-02-09,2013-12-27,0
87781,12162,2012-05-04,2012-05-10,0
87784,17105,2012-04-04,2012-06-05,0
87786,19169,2012-06-05,2012-09-24,0
87787,5418,2013-01-24,2013-03-23,1
87788,19974,2012-05-21,2012-11-07,1
87789,590,2013-01-10,2013-10-04,1
87807,13874,2012-12-01,2013-07-03,0
87809,12417,2012-09-18,2012-12-06,0
87816,7109,2013-09-01,2013-10-13,0
87818,3404,2012-03-07,2013-07-29,0
87819,2858,2012-04-20,2012-06-04,1
87829,6941,2012-05-25,2013-04-17,0
87836,7734,2013-06-05,2014-12-23,1
87843,6539,2012-07-14,2013-11-29,0
87846,3004,2012-05-18,2012-06-26,0
87855,10275,2013-10-13,2014-04-06,0
87863,11666,2013-06-30,2013-07-06,1
87871,6976,2013-06-19,2013-07-19,0
87880,13960,2012-12-12,2012-12-31,1
87882,18579,2012-08-21,2012-11-01,1
87886,14164,2013-06-05,2013-06-19,0
87895,3256,2012-08-09,2014-11-12,0
87902,8893,2013-03-29,2013-12-31,1
87904,13739,2013-02-22,2013-11-22,0
87908,5275,2012-07-12,2012-07-22,1
87909,2524,2013-07-05,2013-09-01,0
87911,13468,2012-03-05,2013-04-06,1
87918,13276,2013-02-16,2013-07-10,1
87919,13017,2012-05-02,2012-07-07,1
87920,16149,2013-09-30,2014-06-02,1
87924,167,2013-07-24,2014-07-17,0
87926,1197,2013-10-23,2014-06-27,0
87931,14877,2012-09-07,2013-01-06,1
87932,3125,2012-05-11,2013-04-29,1
87935,6459,2012-10-03,2013-11-20,0
87936,8076,2012-05-30,2012-07-12,0
87940,13049,2012-01-17,2012-05-09,1
87941,11014,2012-05-20,2013-02-11,1
87944,17424,2012-09-13,2013-02-03,1
87947,15973,2013-08-29,2013-10-02,1
87956,15701,2012-12-09,2013-03-16,1
87959,19286,2013-04-14,2014-05-27,0
87961,7112,2012-04-12,2013-07-26,1
87963,7322,2013-03-16,2013-05-03,0
87964,6401,2012-03-25,2012-08-06,0
87974,10880,2012-07-04,2012-10-16,0
87977,2624,2012-01-27,2013-07-22,1
87980,13758,2013-09-09,2013-11-18,1
87983,17322,2012-05-05,2012-09-19,1
87984,9016,2012-11-05,2012-11-12,1
87987,9535,2013-05-13,2014-01-03,1
87988,19490,2012-11-05,2014-02-15,1
87989,16915,2013-07-24,2013-12-13,0
87990,1938,2013-03-01,2013-06-11,1
87995,9541,2013-07-20,2013-09-17,0
87996,2952,2012-07-20,2012-11-20,0
88001,2229,2013-09-06,2013-11-11,1
88008,1505,2013-02-08,2013-03-13,0
88009,180,2013-05-02,2013-08-24,0
88010,7416,2012-07-30,2013-03-28,0
88011,18496,2013-04-09,2013-09-25,1
88013,2578,2013-09-20,2014-03-30,0
88017,749,2012-10-21,2013-06-26,1
88023,7033,2013-07-31,2013-12-18,0
88026,7279,2013-08-20,2015-06-06,0
88030,5485,2012-12-20,2013-12-18,1
88031,5426,2012-01-26,2012-09-16,0
88049,10151,2013-03-04,2013-04-18,0
88051,12512,2012-06-25,2013-01-12,1
88052,11375,2012-08-14,2012-10-29,1
88054,4598,2012-09-11,2013-07-30,0
88056,4277,2013-01-22,2014-12-04,0
88058,13843,2013-02-02,2013-03-09,0
88063,2015,2013-04-10,2013-07-08,1
88065,4062,2012-08-08,2012-12-17,0
88067,9655,2012-06-08,2012-07-07,0
88069,16672,2012-06-30,2013-04-02,0
88085,14013,2013-08-25,2014-01-29,0
88088,10969,2013-04-22,2014-08-11,0
88090,8183,2013-04-29,2014-06-09,0
88092,6687,2012-05-06,2012-05-27,1
88097,9613,2012-02-16,2012-08-03,0
88098,6532,2013-10-26,2014-02-08,1
88104,19048,2013-09-16,2014-08-04,1
88105,14546,2013-06-06,2014-06-02,1
88109,6146,2012-09-12,2013-04-20,0
88110,11532,2012-02-23,2012-10-03,1
88113,13262,2012-02-25,2013-05-06,0
88121,9447,2013-10-14,2014-12-25,0
88134,13380,2012-07-27,2012-11-09,0
88135,5336,2012-04-27,2012-05-10,1
88144,17598,2013-01-11,2013-03-17,0
88146,2239,2013-02-06,2013-05-20,0
88147,19151,2013-03-05,2015-03-16,1
88149,17830,2012-11-07,2013-01-24,1
88152,17138,2012-09-10,2012-10-17,1
88153,13,2012-10-29,2013-01-21,1
88156,14995,2012-07-31,2017-06-17,0
88161,202,2013-05-11,2013-08-11,1
88166,2547,2012-02-21,2012-06-09,0
88172,13247,2012-05-28,2012-06-04,1
88176,19136,2013-07-08,2014-02-22,0
88179,17020,2012-01-22,2013-06-26,1
88180,13492,2012-05-09,2012-06-15,0
88182,695,2013-10-09,2013-11-29,0
88184,3898,2012-06-26,2012-11-13,0
88186,7419,2012-01-26,2012-02-04,0
88188,1158,2012-04-04,2012-08-06,0
88190,12093,2013-10-26,2014-07-19,0
88202,14380,2013-04-18,2013-05-09,1
88208,14124,2013-10-05,2013-12-16,0
88209,16382,2013-06-15,2013-09-15,0
88215,12089,2013-03-21,2013-05-05,0
88218,15991,2012-10-12,2013-03-03,0
88220,3528,2013-08-13,2014-08-31,1
88230,15975,2012-12-11,2013-07-05,1
88236,2127,2012-09-30,2013-04-17,1
88237,3961,2013-08-10,2013-09-05,0
88239,14617,2013-08-28,2014-08-04,0
88250,17344,2013-09-04,2014-02-20,1
88255,11368,2013-07-16,2013-10-12,1
88256,8930,2012-02-27,2013-05-29,0
88263,411,2013-01-27,2014-03-12,1
88266,17935,2013-02-21,2013-11-23,0
88268,13613,2012-02-20,2012-06-22,0
88269,6619,2013-09-26,2014-03-08,1
88272,17784,2012-10-01,2013-08-06,1
88278,4151,2013-05-04,2013-05-30,1
88280,13343,2012-10-26,2013-01-23,1
88281,1449,2012-03-15,2012-03-27,1
88290,10151,2012-03-16,2012-05-09,0
88291,17783,2013-03-24,2014-05-31,1
88296,19130,2013-10-21,2014-08-08,1
88301,12830,2012-10-25,2012-11-09,0
88302,13947,2013-10-13,2014-01-15,1
88307,474,2012-02-18,2012-04-14,0
88311,9179,2013-01-10,2013-03-11,1
88314,8375,2012-10-27,2013-06-18,1
88317,14610,2013-09-02,2013-09-21,1
88328,14383,2013-03-10,2013-10-21,1
88334,7188,2013-08-25,2013-09-22,1
88336,17362,2012-11-03,2013-09-28,1
88344,15972,2012-03-06,2012-08-05,0
88346,14864,2012-01-28,2013-08-14,1
88362,17410,2013-03-28,2014-06-29,0
88363,15785,2012-09-09,2012-10-29,1
88366,15794,2013-04-12,2013-05-05,1
88371,17670,2012-10-31,2013-03-16,0
88373,3681,2012-12-30,2013-04-21,1
88374,6051,2012-03-02,2012-03-29,0
88376,11439,2013-05-08,2014-03-21,1
88377,18140,2013-01-15,2013-03-18,0
88378,19067,2013-08-29,2013-12-07,0
88379,19044,2012-05-15,2012-07-13,0
88387,11254,2013-09-19,2013-12-21,0
88390,7277,2013-07-14,2013-12-19,1
88392,634,2012-04-20,2012-07-09,0
88393,18031,2013-02-18,2013-05-16,1
88407,4896,2012-03-04,2012-07-16,0
88408,5827,2013-01-10,2013-03-04,1
88411,14113,2012-04-30,2012-05-20,0
88413,1,2013-04-04,2013-06-22,0
88415,1460,2012-07-06,2012-09-27,0
88416,8841,2013-07-19,2013-08-26,1
88417,19441,2013-07-25,2013-10-24,0
88421,18648,2012-08-22,2012-11-02,1
88423,3788,2013-09-28,2014-04-26,1
88426,4941,2012-03-14,2012-08-19,0
88428,18825,2013-03-18,2014-03-27,0
88432,12511,2012-10-25,2012-11-04,0
88436,16754,2012-09-01,2013-05-14,0
88438,16761,2012-11-29,2013-06-01,0
88439,7084,2012-08-17,2012-11-03,0
88440,11303,2012-12-08,2013-03-14,0
88441,9899,2012-09-13,2013-07-04,0
88444,10463,2012-09-26,2013-07-03,1
88453,168,2013-08-28,2014-05-08,0
88456,3207,2013-03-12,2013-05-21,1
88459,1991,2012-05-23,2013-01-20,0
88472,6106,2013-02-04,2013-12-04,1
88474,7592,2013-06-05,2014-01-09,0
88476,9978,2012-02-26,2012-05-27,1
88489,16885,2012-11-01,2012-12-10,1
88494,10805,2013-02-03,2013-08-19,1
88498,10528,2013-08-10,2013-11-28,0
88499,8749,2013-05-08,2014-03-07,1
88501,18812,2012-08-10,2012-09-15,1
88506,464,2013-07-30,2014-05-07,0
88512,14651,2013-08-23,2014-09-10,1
88514,6207,2012-09-14,2012-10-07,1
88515,6763,2013-05-17,2013-11-25,1
88516,6486,2012-08-13,2012-11-27,0
88520,11700,2012-09-08,2012-10-03,0
88521,15552,2013-07-17,2013-10-22,0
88527,16810,2012-05-19,2013-04-19,1
88528,3639,2012-02-28,2013-05-23,0
88532,2643,2012-09-16,2012-12-15,0
88535,4437,2013-04-16,2013-09-06,0
88547,16402,2013-01-23,2014-02-06,1
88548,11493,2013-01-08,2013-01-16,0
88556,6088,2012-06-28,2013-01-17,0
88558,16095,2012-06-27,2012-06-29,1
88562,17032,2013-08-20,2014-03-30,0
88566,3331,2013-09-18,2013-10-08,1
88573,17765,2012-05-10,2013-11-14,1
88578,16142,2013-08-06,2013-10-16,0
88588,13844,2013-10-19,2014-03-12,1
88589,14701,2012-09-04,2013-11-29,1
88592,4339,2013-08-05,2014-03-28,0
88595,9424,2012-02-06,2012-11-30,1
88596,11490,2012-03-09,2012-03-13,1
88598,679,2013-10-01,2014-08-26,0
88599,3355,2013-04-17,2013-07-05,1
88601,8265,2012-01-13,2012-09-24,0
88604,9581,2013-01-10,2013-10-25,0
88607,1084,2012-07-16,2013-10-04,0
88610,13220,2013-08-25,2014-01-28,0
88612,4724,2013-01-05,2013-04-10,1
88616,15005,2013-09-13,2013-11-14,0
88618,18429,2013-03-29,2014-02-06,0
88619,4422,2013-03-31,2013-05-09,1
88625,2259,2013-02-16,2013-06-27,0
88629,2706,2012-11-07,2012-12-27,1
88630,12521,2012-11-08,2013-05-03,0
88634,14736,2012-12-26,2013-10-22,1
88636,2637,2012-04-12,2012-12-22,0
88642,7770,2012-08-12,2013-04-04,1
88644,4747,2013-08-13,2014-05-09,0
88657,3156,2012-03-31,2012-10-12,1
88660,17577,2012-03-20,2013-09-20,1
88662,9246,2012-02-03,2012-03-13,0
88663,10383,2012-07-07,2012-10-23,0
88671,9485,2012-01-09,2012-02-09,0
88678,1688,2013-01-10,2013-01-23,0
88679,4317,2012-07-01,2012-11-15,0
88680,12067,2012-06-05,2012-11-21,0
88683,11165,2012-01-10,2012-01-26,1
88686,14990,2012-08-14,2013-02-05,0
88687,17057,2013-05-23,2013-05-27,0
88694,348,2012-08-08,2013-04-30,0
88696,9500,2012-06-10,2012-10-23,0
88698,3578,2012-07-02,2012-08-30,0
88700,13161,2013-04-30,2013-10-27,1
